bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr2	208998785	458249406	209390954	392169	391854	0.395437194489
chr2	209390954	458641575	209785945	394991	391855	0.371955958713
chr2	209785945	459036566	210181106	395161	391854	0.364563483929
chr2	210181106	459431727	210573586	392480	391855	0.359017738393
chr2	210573586	459824207	210966374	392788	391854	0.375778405764
chr2	210966374	460216995	211358363	391989	391855	0.374654009913
chr2	211358363	460608984	211751014	392651	391854	0.362452343418
chr2	211751014	461001635	212144560	393546	391855	0.355628792422
chr2	212144560	461395181	212536562	392002	391854	0.356389220518
chr2	212536562	461787183	212930086	393524	391855	0.349603329894
chr2	212930086	462180707	213322233	392147	391854	0.338932395595
chr2	213322233	462572854	213714765	392532	391855	0.365244794082
chr2	213714765	462965386	214106792	392027	391854	0.360182537516
chr2	214106792	463357413	214502942	396150	391855	0.362083240776
chr2	214502942	463753563	214895717	392775	391854	0.358974685381
chr2	214895717	464146338	215287888	392171	391855	0.356225441323
chr2	215287888	464538509	215680979	393091	391854	0.375119882572
chr2	215680979	464931600	216073051	392072	391855	0.382078383162
chr2	216073051	465323672	216465246	392195	391854	0.394615461108
chr2	216465246	465715867	216857458	392212	391855	0.402522602457
chr2	216857458	466108079	217250799	393341	391854	0.426233592564
chr2	217250799	466501420	217642872	392073	391855	0.455601606835
chr2	217642872	466893493	218034824	391952	391854	0.432002224751
chr2	218034824	467285445	218427018	392194	391855	0.406995481851
chr2	218427018	467677639	218818962	391944	391854	0.47471335337
chr2	218818962	468069583	219210928	391966	391855	0.482248550902
chr2	219210928	468461549	219602789	391861	391854	0.454630827611
chr2	219602789	468853410	219994852	392063	391855	0.48284085547
chr2	219994852	469245473	220386808	391956	391854	0.509694916292
chr2	220386808	469637429	220778803	391995	391855	0.466700000255
chr2	220778803	470029424	221172864	394061	391854	0.406777596476
chr2	221172864	470423485	221565011	392147	391855	0.386276644847
chr2	221565011	470815632	221957096	392085	391854	0.381621935948
chr2	221957096	471207717	222349350	392254	391855	0.385865353239
chr2	222349350	471599971	222741379	392029	391854	0.38791575156
chr2	222741379	471992000	223137238	395859	391855	0.38963929258
chr2	223137238	472387859	223529280	392042	391854	0.405809041842
chr2	223529280	472779901	223922052	392772	391855	0.41464302627
chr2	223922052	473172673	224314073	392021	391854	0.383893291975
chr2	224314073	473564694	224706030	391957	391854	0.406828265201
chr2	224706030	473956651	225098170	392140	391855	0.423089085076
chr2	225098170	474348791	225490081	391911	391854	0.399813223853
chr2	225490081	474740702	225882244	392163	391855	0.400321293333
chr2	225882244	475132865	226275175	392931	391854	0.371131974153
chr2	226275175	475525796	226667958	392783	391855	0.37759588579
chr2	226667958	475918579	227060873	392915	391854	0.364104887292
chr2	227060873	476311494	227453903	393030	391855	0.37764100633
chr2	227453903	476704524	227845904	392001	391854	0.399981632794
chr2	227845904	477096525	228238764	392860	391855	0.403902642658
chr2	228238764	477489385	228630618	391854	391854	0.412659242171
chr2	228630618	477881239	229022989	392371	391855	0.396166402887
chr2	229022989	478273610	229417213	394224	391854	0.374305601356
chr2	229417213	478667834	229812471	395258	391855	0.375805798715
chr2	229812471	479063092	230204546	392075	391854	0.39197657603
chr2	230204546	479455167	230596439	391893	391855	0.411518391406
chr2	230596439	479847060	230988294	391855	391854	0.408455125211
chr2	230988294	480238915	231382637	394343	391855	0.409960821108
chr2	231382637	480633258	231774657	392020	391854	0.444844932172
chr2	231774657	481025278	232166734	392077	391855	0.442604679159
chr2	232166734	481417355	232559197	392463	391854	0.49632960901
chr2	232559197	481809818	232956198	397001	391855	0.444533164737
chr2	232956198	482206819	233356900	400702	391854	0.473174712506
chr2	233356900	482607521	233749030	392130	391855	0.458419613804
chr2	233749030	482999651	234140955	391925	391854	0.483810871911
chr2	234140955	483391576	234534940	393985	391855	0.44279125961
chr2	234534940	483785561	234927527	392587	391854	0.43256433573
chr2	234927527	484178148	235319557	392030	391855	0.426799342911
chr2	235319557	484570178	235713631	394074	391854	0.446665110283
chr2	235713631	484964252	236107276	393645	391855	0.458908616095
chr2	236107276	485357897	236499409	392133	391854	0.456373442819
chr2	236499409	485750030	236891306	391897	391855	0.469243350965
chr2	236891306	486141927	237283292	391986	391854	0.4684735247
chr2	237283292	486533913	237678090	394798	391855	0.45146656535
chr2	237678090	486928711	238070170	392080	391854	0.441134762626
chr2	238070170	487320791	238463292	393122	391855	0.458020878908
chr2	238463292	487713913	238855369	392077	391854	0.468512723201
chr2	238855369	488105990	239247782	392413	391855	0.497218505918
chr2	239247782	488498403	239640541	392759	391854	0.464305264525
chr2	239640541	488891162	240033496	392955	391855	0.488867827318
chr2	240033496	489284117	240425644	392148	391854	0.500844064771
chr2	240425644	489676265	240818881	393237	391855	0.501258693403
chr2	240818881	490069502	241211158	392277	391854	0.48190191165
chr2	241211158	490461779	241604463	393305	391855	0.530112609234
chr2	241604463	490855084	242004817	400354	391854	0.557526301592
chr2	242004817	491255438	242397358	392541	391855	0.476368194058
chr2	242397358	491647979	242791806	394448	391854	0.529324375713
chr2	242791806	492042427	243199373	407567	391855	0.482927081895
chr3	0	492449994	453148	453148	392248	0.373081521048
chr3	453148	492903142	846380	393232	392249	0.361568429993
chr3	846380	493296374	1240349	393969	392248	0.368476359935
chr3	1240349	493690343	1634127	393778	392249	0.364297323379
chr3	1634127	494084121	2027664	393537	392248	0.3705706423
chr3	2027664	494477658	2421329	393665	392249	0.370818483642
chr3	2421329	494871323	2814102	392773	392249	0.377305072879
chr3	2814102	495264096	3207258	393156	392248	0.39628088453
chr3	3207258	495657252	3599767	392509	392249	0.386845209434
chr3	3599767	496049761	3994232	394465	392248	0.398127093014
chr3	3994232	496444226	4393106	398874	392249	0.392151946971
chr3	4393106	496843100	4785702	392596	392249	0.415878328468
chr3	4785702	497235696	5181160	395458	392248	0.436742021949
chr3	5181160	497631154	5574123	392963	392249	0.411296171415
chr3	5574123	498024117	5966652	392529	392248	0.385679092861
chr3	5966652	498416646	6359451	392799	392249	0.37513651951
chr3	6359451	498809445	6753796	394345	392249	0.370501106893
chr3	6753796	499203790	7146850	393054	392248	0.373959435806
chr3	7146850	499596844	7539199	392349	392249	0.372679055234
chr3	7539199	499989193	7931509	392310	392248	0.390775709129
chr3	7931509	500381503	8324124	392615	392249	0.394348690963
chr3	8324124	500774118	8719302	395178	392248	0.431942405992
chr3	8719302	501169296	9112813	393511	392249	0.435505307321
chr3	9112813	501562807	9505129	392316	392249	0.435391697551
chr3	9505129	501955123	9897445	392316	392248	0.475361823827
chr3	9897445	502347439	10290455	393010	392249	0.471624276104
chr3	10290455	502740449	10683342	392887	392248	0.497389848023
chr3	10683342	503133336	11075638	392296	392249	0.473168356708
chr3	11075638	503525632	11467963	392325	392249	0.442419206427
chr3	11467963	503917957	11861000	393037	392248	0.448138734324
chr3	11861000	504310994	12255577	394577	392249	0.421233770677
chr3	12255577	504705571	12647936	392359	392248	0.417946737826
chr3	12647936	505097930	13040337	392401	392249	0.495161861658
chr3	13040337	505490331	13432586	392249	392249	0.525966791672
chr3	13432586	505882580	13824883	392297	392248	0.504742556061
chr3	13824883	506274877	14218023	393140	392249	0.447621978827
chr3	14218023	506668017	14610383	392360	392248	0.500530122693
chr3	14610383	507060377	15002793	392410	392249	0.466736491239
chr3	15002793	507452787	15396779	393986	392249	0.43259185559
chr3	15396779	507846773	15789505	392726	392248	0.422121671997
chr3	15789505	508239499	16181793	392288	392249	0.403181319942
chr3	16181793	508631787	16574087	392294	392248	0.433886657014
chr3	16574087	509024081	16966825	392738	392249	0.396004990579
chr3	16966825	509416819	17360640	393815	392248	0.395533966284
chr3	17360640	509810634	17754255	393615	392249	0.360970181674
chr3	17754255	510204249	18147294	393039	392249	0.395383687707
chr3	18147294	510597288	18540370	393076	392248	0.36833402022
chr3	18540370	510990364	18933948	393578	392249	0.373423446313
chr3	18933948	511383942	19331024	397076	392248	0.367416477367
chr3	19331024	511781018	19725098	394074	392249	0.367903653102
chr3	19725098	512175092	20118604	393506	392249	0.396180001423
chr3	20118604	512568598	20511942	393338	392248	0.383424009763
chr3	20511942	512961936	20904238	392296	392249	0.367343193185
chr3	20904238	513354232	21297965	393727	392248	0.363966078191
chr3	21297965	513747959	21691425	393460	392249	0.367928796173
chr3	21691425	514141419	22085403	393978	392249	0.364249454287
chr3	22085403	514535397	22482620	397217	392248	0.359106689257
chr3	22482620	514932614	22876874	394254	392249	0.371443934905
chr3	22876874	515326868	23269520	392646	392248	0.388762963265
chr3	23269520	515719514	23662712	393192	392249	0.381763200863
chr3	23662712	516112706	24054977	392265	392249	0.424680128586
chr3	24054977	516504971	24450604	395627	392248	0.393527774759
chr3	24450604	516900598	24842912	392308	392249	0.375700339018
chr3	24842912	517292906	25235270	392358	392248	0.37676878377
chr3	25235270	517685264	25627633	392363	392249	0.402456896002
chr3	25627633	518077627	26020094	392461	392248	0.379663815442
chr3	26020094	518470088	26413296	393202	392249	0.38267159032
chr3	26413296	518863290	26813289	399993	392249	0.38218477731
chr3	26813289	519263283	27207869	394580	392248	0.380541940585
chr3	27207869	519657863	27600907	393038	392249	0.389113067372
chr3	27600907	520050901	27994250	393343	392248	0.403429559293
chr3	27994250	520444244	28387335	393085	392249	0.369862142477
chr3	28387335	520837329	28783981	396646	392249	0.375395816946
chr3	28783981	521233975	29177414	393433	392248	0.372318171998
chr3	29177414	521627408	29569683	392269	392249	0.367834991626
chr3	29569683	522019677	29962099	392416	392248	0.360182254637
chr3	29962099	522412093	30354986	392887	392249	0.37366788075
chr3	30354986	522804980	30748626	393640	392249	0.382347412116
chr3	30748626	523198620	31140981	392355	392248	0.387621477379
chr3	31140981	523590975	31533281	392300	392249	0.39804793246
chr3	31533281	523983275	31925644	392363	392248	0.404439743606
chr3	31925644	524375638	32318022	392378	392249	0.426163413018
chr3	32318022	524768016	32710474	392452	392249	0.428124060399
chr3	32710474	525160468	33102845	392371	392248	0.441908592079
chr3	33102845	525552839	33495191	392346	392249	0.41181553111
chr3	33495191	525945185	33888545	393354	392248	0.379989119271
chr3	33888545	526338539	34281100	392555	392249	0.404379491386
chr3	34281100	526731094	34675396	394296	392248	0.382974298627
chr3	34675396	527125390	35071359	395963	392249	0.367999696943
chr3	35071359	527521353	35464178	392819	392249	0.356961567737
chr3	35464178	527914172	35856522	392344	392248	0.36171899293
chr3	35856522	528306516	36250392	393870	392249	0.368576593411
chr3	36250392	528700386	36643444	393052	392248	0.386354037868
chr3	36643444	529093438	37036016	392572	392249	0.420557652825
chr3	37036016	529486010	37428479	392463	392249	0.399243244621
chr3	37428479	529878473	37821073	392594	392248	0.442714648137
chr3	37821073	530271067	38214096	393023	392249	0.462446409261
chr3	38214096	530664090	38607586	393490	392248	0.438008904882
chr3	38607586	531057580	39000598	393012	392249	0.43313724193
chr3	39000598	531450592	39393246	392648	392249	0.440328536865
chr3	39393246	531843240	39786319	393073	392248	0.407820390511
chr3	39786319	532236313	40180481	394162	392249	0.396530378218
chr3	40180481	532630475	40574303	393822	392248	0.418867311286
chr3	40574303	533024297	40967854	393551	392249	0.417598137989
chr3	40967854	533417848	41360929	393075	392248	0.415234165316
chr3	41360929	533810923	41754610	393681	392249	0.389689166157
chr3	41754610	534204604	42149517	394907	392249	0.412821688034
chr3	42149517	534599511	42543041	393524	392248	0.438802010541
chr3	42543041	534993035	42936117	393076	392249	0.460519286249
chr3	42936117	535386111	43331218	395101	392248	0.437650435456
chr3	43331218	535781212	43725644	394426	392249	0.403640208099
chr3	43725644	536175638	44118439	392795	392249	0.435044055835
chr3	44118439	536568433	44510816	392377	392248	0.411907874784
chr3	44510816	536960810	44903503	392687	392249	0.423263702319
chr3	44903503	537353497	45295874	392371	392248	0.464229190082
chr3	45295874	537745868	45688165	392291	392249	0.439095268078
chr3	45688165	538138159	46080659	392494	392249	0.438789185113
chr3	46080659	538530653	46474261	393602	392248	0.422101909533
chr3	46474261	538924255	46871477	397216	392249	0.456731568056
chr3	46871477	539321471	47263725	392248	392248	0.47205098789
chr3	47263725	539713719	47656339	392614	392249	0.47432605905
chr3	47656339	540106333	48048816	392477	392249	0.435735415143
chr3	48048816	540498810	48442847	394031	392248	0.453106719488
chr3	48442847	540892841	48835231	392384	392249	0.518463961507
chr3	48835231	541285225	49228065	392834	392248	0.486971662475
chr3	49228065	541678059	49620374	392309	392249	0.477796951908
chr3	49620374	542070368	50012778	392404	392248	0.507204273125
chr3	50012778	542462772	50405198	392420	392249	0.520946837843
chr3	50405198	542855192	50797655	392457	392249	0.51719033071
chr3	50797655	543247649	51191807	394152	392248	0.388188373072
chr3	51191807	543641801	51585191	393384	392249	0.43747108438
chr3	51585191	544035185	51977673	392482	392248	0.450573781352
chr3	51977673	544427667	52369922	392249	392249	0.530930450145
chr3	52369922	544819916	52762262	392340	392249	0.489659531735
chr3	52762262	545212256	53154579	392317	392248	0.456671739069
chr3	53154579	545604573	53549774	395195	392249	0.459925050038
chr3	53549774	545999768	53942022	392248	392248	0.447214786488
chr3	53942022	546392016	54335930	393908	392249	0.42559975629
chr3	54335930	546785924	54731615	395685	392249	0.422088671096
chr3	54731615	547181609	55125957	394342	392248	0.416998863936
chr3	55125957	547575951	55520152	394195	392249	0.41282404483
chr3	55520152	547970146	55912737	392585	392248	0.424940204337
chr3	55912737	548362731	56305038	392301	392249	0.39075153644
chr3	56305038	548755032	56698040	393002	392249	0.402364861426
chr3	56698040	549148034	57090608	392568	392248	0.431892401355
chr3	57090608	549540602	57483623	393015	392249	0.409608235776
chr3	57483623	549933617	57876633	393010	392248	0.406147903881
chr3	57876633	550326627	58268882	392249	392249	0.457699279288
chr3	58268882	550718876	58661594	392712	392248	0.461379018828
chr3	58661594	551111588	59058829	397235	392249	0.391788781005
chr3	59058829	551508823	59451302	392473	392249	0.394175425186
chr3	59451302	551901296	59843940	392638	392248	0.409372453138
chr3	59843940	552293934	60236343	392403	392249	0.393669263487
chr3	60236343	552686337	60628955	392612	392248	0.382854406618
chr3	60628955	553078949	61021592	392637	392249	0.383884819528
chr3	61021592	553471586	61414683	393091	392249	0.393237732547
chr3	61414683	553864677	61807157	392474	392248	0.413082583394
chr3	61807157	554257151	62199406	392249	392249	0.407035291178
chr3	62199406	554649400	62591654	392248	392248	0.399314212874
chr3	62591654	555041648	62985980	394326	392249	0.396672313404
chr3	62985980	555435974	63386228	400248	392249	0.387377888819
chr3	63386228	555836222	63780981	394753	392248	0.391569454472
chr3	63780981	556230975	64173280	392299	392249	0.410855440083
chr3	64173280	556623274	64565705	392425	392248	0.414015855178
chr3	64565705	557015699	64958100	392395	392249	0.397362874844
chr3	64958100	557408094	65350775	392675	392249	0.397667803309
chr3	65350775	557800769	65745220	394445	392248	0.395262227879
chr3	65745220	558195214	66137616	392396	392249	0.415376734846
chr3	66137616	558587610	66530141	392525	392248	0.42070988319
chr3	66530141	558980135	66922746	392605	392249	0.41426413691
chr3	66922746	559372740	67316254	393508	392248	0.386190948133
chr3	67316254	559766248	67709473	393219	392249	0.391176971728
chr3	67709473	560159467	68102756	393283	392249	0.380962914934
chr3	68102756	560552750	68495918	393162	392248	0.381507462535
chr3	68495918	560945912	68888342	392424	392249	0.388554784851
chr3	68888342	561338336	69280729	392387	392248	0.399718136849
chr3	69280729	561730723	69673411	392682	392249	0.41120850353
chr3	69673411	562123405	70066053	392642	392249	0.390748362384
chr3	70066053	562516047	70459346	393293	392248	0.371370091153
chr3	70459346	562909340	70852207	392861	392249	0.372318085439
chr3	70852207	563302201	71244580	392373	392248	0.400079006053
chr3	71244580	563694574	71636829	392249	392249	0.416052476603
chr3	71636829	564086823	72029205	392376	392249	0.424524310741
chr3	72029205	564479199	72421472	392267	392248	0.459495907145
chr3	72421472	564871466	72814381	392909	392249	0.440725762323
chr3	72814381	565264375	73206796	392415	392248	0.41405188868
chr3	73206796	565656790	73599297	392501	392249	0.418526737375
chr3	73599297	566049291	73991784	392487	392249	0.395137188558
chr3	73991784	566441778	74384561	392777	392248	0.373948199878
chr3	74384561	566834555	74778386	393825	392249	0.36990607551
chr3	74778386	567228380	75174548	396162	392248	0.366509829263
chr3	75174548	567624542	75567356	392808	392249	0.427624042158
chr3	75567356	568017350	75960105	392749	392248	0.415089967944
chr3	75960105	568410099	76352868	392763	392249	0.35432892442
chr3	76352868	568802862	76745398	392530	392249	0.359705705522
chr3	76745398	569195392	77138056	392658	392248	0.355019609841
chr3	77138056	569588050	77530779	392723	392249	0.362301865173
chr3	77530779	569980773	77926657	395878	392248	0.358871375164
chr3	77926657	570376651	78319127	392470	392249	0.360397684421
chr3	78319127	570769121	78711863	392736	392249	0.370221368953
chr3	78711863	571161857	79104788	392925	392248	0.355628399168
chr3	79104788	571554782	79500653	395865	392249	0.348735812786
chr3	79500653	571950647	79893359	392706	392248	0.347520294977
chr3	79893359	572343353	80285723	392364	392249	0.34746384753
chr3	80285723	572735717	80678133	392410	392249	0.345878821239
chr3	80678133	573128127	81073006	394873	392248	0.35339031339
chr3	81073006	573523000	81468910	395904	392249	0.358193611615
chr3	81468910	573918904	81862443	393533	392248	0.359934948607
chr3	81862443	574312437	82255528	393085	392249	0.363596353988
chr3	82255528	574705522	82649671	394143	392248	0.354483755978
chr3	82649671	575099665	83042629	392958	392249	0.345197984528
chr3	83042629	575492623	83435725	393096	392249	0.336338521183
chr3	83435725	575885719	83828035	392310	392248	0.342064479292
chr3	83828035	576278029	84221739	393704	392249	0.339329347279
chr3	84221739	576671733	84614333	392594	392248	0.342525140348
chr3	84614333	577064327	85006839	392506	392249	0.356785084635
chr3	85006839	577456833	85400160	393321	392249	0.338729237802
chr3	85400160	577850154	85792431	392271	392248	0.34004379603
chr3	85792431	578242425	86185995	393564	392249	0.348109338713
chr3	86185995	578635989	86578451	392456	392248	0.345840828828
chr3	86578451	579028445	86971102	392651	392249	0.356958943393
chr3	86971102	579421096	87363379	392277	392249	0.361105233775
chr3	87363379	579813373	87756657	393278	392248	0.362072823434
chr3	87756657	580206651	88150264	393607	392249	0.36664557975
chr3	88150264	580600258	88542909	392645	392248	0.360397507176
chr3	88542909	580992903	88938052	395143	392249	0.354474939579
chr3	88938052	581388046	89330546	392494	392249	0.346398434634
chr3	89330546	581780540	89728690	398144	392248	0.350263471189
chr3	89728690	582178684	90125430	396740	392249	0.364519007315
chr3	90125430	582575424	90523728	398298	392248	0.367738024643
chr3	90523728	582973722	90915977	392249	392249	0.0
chr3	90915977	583365971	91308225	392248	392248	0.0
chr3	91308225	583758219	91700474	392249	392249	0.0
chr3	91700474	584150468	92092723	392249	392249	0.0
chr3	92092723	584542717	92484971	392248	392248	0.0
chr3	92484971	584934965	92877220	392249	392249	0.0
chr3	92877220	585327214	93269468	392248	392248	0.0
chr3	93269468	585719462	93663203	393735	392249	0.378703007875
chr3	93663203	586113197	94056183	392980	392249	0.377083428758
chr3	94056183	586506177	94448780	392597	392248	0.360311666611
chr3	94448780	586898774	94842811	394031	392249	0.350747272437
chr3	94842811	587292805	95235244	392433	392248	0.340670429498
chr3	95235244	587685238	95628884	393640	392249	0.345288358458
chr3	95628884	588078878	96021364	392480	392249	0.346191672484
chr3	96021364	588471358	96413789	392425	392248	0.352710185589
chr3	96413789	588863783	96806445	392656	392249	0.355148755405
chr3	96806445	589256439	97198855	392410	392248	0.350493868689
chr3	97198855	589648849	97592344	393489	392249	0.362051482753
chr3	97592344	590042338	97985646	393302	392249	0.374242316376
chr3	97985646	590435640	98378946	393300	392248	0.375985883621
chr3	98378946	590828940	98771539	392593	392249	0.384192361085
chr3	98771539	591221533	99165498	393959	392248	0.369932556776
chr3	99165498	591615492	99558511	393013	392249	0.38445860845
chr3	99558511	592008505	99950999	392488	392248	0.389719483299
chr3	99950999	592400993	100345065	394066	392249	0.396596526488
chr3	100345065	592795059	100737632	392567	392249	0.372994301639
chr3	100737632	593187626	101130526	392894	392248	0.375391961231
chr3	101130526	593580520	101525368	394842	392249	0.410503895209
chr3	101525368	593975362	101918203	392835	392248	0.387499140865
chr3	101918203	594368197	102311283	393080	392249	0.364056354654
chr3	102311283	594761277	102703998	392715	392249	0.362474759178
chr3	102703998	595153992	103099915	395917	392248	0.350167584784
chr3	103099915	595549909	103496000	396085	392249	0.346858139752
chr3	103496000	595945994	103888394	392394	392248	0.343390350564
chr3	103888394	596338388	104280742	392348	392249	0.352300242131
chr3	104280742	596730736	104672991	392249	392249	0.352016948332
chr3	104672991	597122985	105065814	392823	392248	0.354506459619
chr3	105065814	597515808	105461051	395237	392249	0.360318693246
chr3	105461051	597911045	105854182	393131	392248	0.367865328019
chr3	105854182	598304176	106246526	392344	392249	0.363964459941
chr3	106246526	598696520	106640076	393550	392249	0.365397711103
chr3	106640076	599090070	107035166	395090	392248	0.379681188179
chr3	107035166	599485160	107428736	393570	392249	0.379241917616
chr3	107428736	599878730	107822576	393840	392248	0.396991687022
chr3	107822576	600272570	108216304	393728	392249	0.387270464532
chr3	108216304	600666298	108612160	395856	392248	0.37089309803
chr3	108612160	601062154	109009182	397022	392249	0.388568449263
chr3	109009182	601459176	109402116	392934	392249	0.396377527129
chr3	109402116	601852110	109795653	393537	392248	0.363384569255
chr3	109795653	602245647	110191227	395574	392249	0.352660424293
chr3	110191227	602641221	110584475	393248	392248	0.364236490782
chr3	110584475	603034469	110978862	394387	392249	0.37253067403
chr3	110978862	603428856	111374030	395168	392249	0.379548042615
chr3	111374030	603824024	111768079	394049	392248	0.393553118759
chr3	111768079	604218073	112160832	392753	392249	0.386795839646
chr3	112160832	604610826	112554754	393922	392248	0.389831541109
chr3	112554754	605004748	112950450	395696	392249	0.397062911614
chr3	112950450	605400444	113343526	393076	392249	0.401243519098
chr3	113343526	605793520	113735995	392469	392248	0.397043348426
chr3	113735995	606185989	114129470	393475	392249	0.402409797777
chr3	114129470	606579464	114522320	392850	392248	0.36562114995
chr3	114522320	606972314	114914669	392349	392249	0.351471004279
chr3	114914669	607364663	115308095	393426	392249	0.378874914851
chr3	115308095	607758089	115700750	392655	392248	0.386403400423
chr3	115700750	608150744	116098299	397549	392249	0.371617729549
chr3	116098299	608548293	116491634	393335	392248	0.373023641305
chr3	116491634	608941628	116884300	392666	392249	0.369943565557
chr3	116884300	609334294	117276976	392676	392248	0.36685528601
chr3	117276976	609726970	117669432	392456	392249	0.370251084192
chr3	117669432	610119426	118062102	392670	392249	0.358344878168
chr3	118062102	610512096	118454378	392276	392248	0.380273683459
chr3	118454378	610904372	118851325	396947	392249	0.391531405798
chr3	118851325	611301319	119243733	392408	392248	0.411921204862
chr3	119243733	611693727	119636195	392462	392249	0.407894736842
chr3	119636195	612086189	120028487	392292	392249	0.400844774582
chr3	120028487	612478481	120425206	396719	392248	0.411437761046
chr3	120425206	612875200	120819491	394285	392249	0.374744792499
chr3	120819491	613269485	121212792	393301	392248	0.365781598411
chr3	121212792	613662786	121605452	392660	392249	0.393921489729
chr3	121605452	614055446	122001484	396032	392249	0.403238105819
chr3	122001484	614451478	122394258	392774	392248	0.402664623093
chr3	122394258	614844252	122786991	392733	392249	0.435209492406
chr3	122786991	615236985	123179239	392248	392248	0.468318674315
chr3	123179239	615629233	123571869	392630	392249	0.44398826382
chr3	123571869	616021863	123966002	394133	392248	0.416590762049
chr3	123966002	616415996	124358676	392674	392249	0.426198698163
chr3	124358676	616808670	124751941	393265	392249	0.446310013299
chr3	124751941	617201935	125144955	393014	392248	0.418947320211
chr3	125144955	617594949	125538003	393048	392249	0.429049739219
chr3	125538003	617987997	125933044	395041	392248	0.462974916655
chr3	125933044	618383038	126328591	395547	392249	0.483100703073
chr3	126328591	618778585	126721262	392671	392249	0.467974625197
chr3	126721262	619171256	127113644	392382	392248	0.491001162127
chr3	127113644	619563638	127506836	393192	392249	0.49709812459
chr3	127506836	619956830	127899110	392274	392248	0.437442005119
chr3	127899110	620349104	128291359	392249	392249	0.498277888393
chr3	128291359	620741353	128684001	392642	392249	0.47460804189
chr3	128684001	621133995	129076448	392447	392248	0.485260505187
chr3	129076448	621526442	129469741	393293	392249	0.482492785314
chr3	129469741	621919735	129862424	392683	392248	0.444585354674
chr3	129862424	622312418	130255373	392949	392249	0.397451590656
chr3	130255373	622705367	130653148	397775	392249	0.38782031138
chr3	130653148	623103142	131046082	392934	392248	0.381565954761
chr3	131046082	623496076	131441142	395060	392249	0.397226258157
chr3	131441142	623891136	131834127	392985	392248	0.386056027299
chr3	131834127	624284121	132228387	394260	392249	0.38989047892
chr3	132228387	624678381	132623896	395509	392248	0.383443191213
chr3	132623896	625073890	133021058	397162	392249	0.395461320764
chr3	133021058	625471052	133413846	392788	392249	0.425581099315
chr3	133413846	625863840	133806474	392628	392248	0.459351042967
chr3	133806474	626256468	134198740	392266	392249	0.427100859616
chr3	134198740	626648734	134591449	392709	392248	0.435691895567
chr3	134591449	627041443	134986918	395469	392249	0.444902407509
chr3	134986918	627436912	135383643	396725	392249	0.406770902913
chr3	135383643	627833637	135777439	393796	392248	0.405304242276
chr3	135777439	628227433	136170691	393252	392249	0.407787333377
chr3	136170691	628620685	136566464	395773	392248	0.399484555619
chr3	136566464	629016458	136964114	397650	392249	0.409531449609
chr3	136964114	629414108	137361393	397279	392249	0.385726979141
chr3	137361393	629811387	137754375	392982	392248	0.40433961688
chr3	137754375	630204369	138146703	392328	392249	0.429062269008
chr3	138146703	630596697	138539507	392804	392248	0.413422911055
chr3	138539507	630989501	138933016	393509	392249	0.43597510616
chr3	138933016	631383010	139326526	393510	392249	0.429493890911
chr3	139326526	631776520	139719333	392807	392248	0.418753134475
chr3	139719333	632169327	140111650	392317	392249	0.424124245831
chr3	140111650	632561644	140504731	393081	392248	0.418125434069
chr3	140504731	632954725	140897639	392908	392249	0.415313939579
chr3	140897639	633347633	141289906	392267	392248	0.421496473084
chr3	141289906	633739900	141684230	394324	392249	0.427803391103
chr3	141684230	634134224	142077356	393126	392249	0.394014163326
chr3	142077356	634527350	142470722	393366	392248	0.377636208334
chr3	142470722	634920716	142863449	392727	392249	0.402745913849
chr3	142863449	635313443	143255850	392401	392248	0.400356266389
chr3	143255850	635705844	143648347	392497	392249	0.392215012013
chr3	143648347	636098341	144040754	392407	392249	0.368171983823
chr3	144040754	636490748	144433064	392310	392248	0.352918085605
chr3	144433064	636883058	144826322	393258	392249	0.353369272237
chr3	144826322	637276316	145219651	393329	392248	0.344002888153
chr3	145219651	637669645	145612439	392788	392249	0.350955981568
chr3	145612439	638062433	146006485	394046	392249	0.361237717232
chr3	146006485	638456479	146398866	392381	392248	0.368390067867
chr3	146398866	638848860	146792901	394035	392249	0.351357867408
chr3	146792901	639242895	147185941	393040	392248	0.370800067168
chr3	147185941	639635935	147578855	392914	392249	0.353335063983
chr3	147578855	640028849	147971228	392373	392249	0.354726983116
chr3	147971228	640421222	148366260	395032	392248	0.360634780804
chr3	148366260	640816254	148758911	392651	392249	0.381390184208
chr3	148758911	641208905	149151441	392530	392248	0.390648405735
chr3	149151441	641601435	149544053	392612	392249	0.406040029138
chr3	149544053	641994047	149937303	393250	392248	0.386162053848
chr3	149937303	642387297	150329807	392504	392249	0.387219558427
chr3	150329807	642779801	150723155	393348	392249	0.414340917758
chr3	150723155	643173149	151116125	392970	392248	0.392157710982
chr3	151116125	643566119	151508563	392438	392249	0.37533126083
chr3	151508563	643958557	151901429	392866	392248	0.366400419479
chr3	151901429	644351423	152294131	392702	392249	0.361348496578
chr3	152294131	644744125	152687420	393289	392249	0.372701129698
chr3	152687420	645137414	153080763	393343	392248	0.397170422911
chr3	153080763	645530757	153473979	393216	392249	0.366725327935
chr3	153473979	645923973	153867122	393143	392248	0.37783260629
chr3	153867122	646317116	154260116	392994	392249	0.370138627365
chr3	154260116	646710110	154654785	394669	392249	0.365154774483
chr3	154654785	647104779	155049446	394661	392248	0.382850685268
