bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	bin.length	mappable.positions	gc.content
chr5	7926935	889553635	9898426	1971491	1965327	0.393862417975
chr5	9898426	891525126	11865070	1966644	1965328	0.418854740507
chr5	11865070	893491770	13837039	1971969	1965328	0.366096154558
chr5	13837039	895463739	15806906	1969867	1965327	0.412846742601
chr5	15806906	897433606	17850711	2043805	1965328	0.415788489056
chr5	17850711	899477411	19819601	1968890	1965327	0.354407453532
chr5	19819601	901446301	21817364	1997763	1965328	0.353555598381
chr5	21817364	903444064	23792306	1974942	1965328	0.354150294894
chr5	23792306	905419006	25763559	1971253	1965327	0.350014077326
chr5	25763559	907390259	27732237	1968678	1965328	0.348223174919
chr5	27732237	909358937	29705469	1973232	1965327	0.347388094874
chr5	29705469	911332169	31675041	1969572	1965328	0.369723097482
chr5	31675041	913301741	33648265	1973224	1965328	0.416933995396
chr5	33648265	915274965	35647168	1998903	1965327	0.397992400839
chr5	35647168	917273868	37616707	1969539	1965328	0.391568390808
chr5	37616707	919243407	39585108	1968401	1965327	0.399695590791
chr5	39585108	921211808	41559475	1974367	1965328	0.377778419333
chr5	41559475	923186175	43531784	1972309	1965328	0.392080660707
chr5	43531784	925158484	45503188	1971404	1965327	0.365874406388
chr5	45503188	927129888	47473970	1970782	1965328	0.362723196972
chr5	47473970	929100670	49455879	1981909	1965327	0.39076433121
chr5	49455879	931082579	51427727	1971848	1965328	0.361859167787
chr5	51427727	933054427	53396335	1968608	1965328	0.375415648605
chr5	53396335	935023035	55366714	1970379	1965327	0.402301382321
chr5	55366714	936993414	57337399	1970685	1965328	0.403116273665
chr5	57337399	938964099	59311673	1974274	1965327	0.378034783384
chr5	59311673	940938373	61280160	1968487	1965328	0.390620420028
chr5	61280160	942906860	63253269	1973109	1965327	0.380550815438
chr5	63253269	944879969	65228592	1975323	1965328	0.377056433751
chr5	65228592	946855292	67200658	1972066	1965328	0.389763943231
chr5	67200658	948827358	69677371	2476713	1965327	0.399880890615
chr5	69677371	951304071	72300900	2623529	1965328	0.397400678704
chr5	72300900	953927600	74268068	1967168	1965327	0.408845702202
chr5	74268068	955894768	76240576	1972508	1965328	0.40211507166
chr5	76240576	957867276	78212439	1971863	1965328	0.401567551531
chr5	78212439	959839139	80184687	1972248	1965327	0.406171631385
chr5	80184687	961811387	82161025	1976338	1965328	0.391020269792
chr5	82161025	963787725	84133361	1972336	1965327	0.360928502113
chr5	84133361	965760061	86105472	1972111	1965328	0.34718395954
chr5	86105472	967732172	88073436	1967964	1965328	0.367572407247
chr5	88073436	969700136	90044733	1971297	1965327	0.363122996562
chr5	90044733	971671433	92016246	1971513	1965328	0.36304790751
chr5	92016246	973642946	93987954	1971708	1965327	0.36899848355
chr5	93987954	975614654	95957027	1969073	1965328	0.381639602351
chr5	95957027	977583727	97930079	1973052	1965328	0.374870125197
chr5	97930079	979556779	99933513	2003434	1965327	0.363277888587
chr5	99933513	981560213	101910084	1976571	1965328	0.354696234341
chr5	101910084	983536784	103887178	1977094	1965327	0.361903519101
chr5	103887178	985513878	105857981	1970803	1965328	0.344007144289
chr5	105857981	987484681	107826862	1968881	1965328	0.36666272196
chr5	107826862	989453562	109801023	1974161	1965327	0.378795975814
chr5	109801023	991427723	111774321	1973298	1965328	0.376911772158
chr5	111774321	993401021	113742531	1968210	1965327	0.394606881779
chr5	113742531	995369231	115712164	1969633	1965328	0.382928309052
chr5	115712164	997338864	117681982	1969818	1965328	0.372328436101
chr5	117681982	999308682	119654453	1972471	1965327	0.376790962411
chr5	119654453	1001281153	121626799	1972346	1965328	0.357799941998
chr5	121626799	1003253499	123598064	1971265	1965327	0.382942036771
chr5	123598064	1005224764	125567357	1969293	1965328	0.382047382439
chr5	125567357	1007194057	127540210	1972853	1965327	0.396203471619
chr5	127540210	1009166910	129509784	1969574	1965328	0.36603918813
chr5	129509784	1011136484	131481913	1972129	1965328	0.387411890995
chr5	131481913	1013108613	133456624	1974711	1965327	0.453666431527
chr5	133456624	1015083324	135423442	1966818	1965328	0.45091060697
chr5	135423442	1017050142	137396158	1972716	1965327	0.411739032137
chr5	137396158	1019022858	139365271	1969113	1965328	0.462831044518
chr5	139365271	1020991971	141335105	1969834	1965328	0.434043747804
chr5	141335105	1022961805	143302374	1967269	1965327	0.420697504309
chr5	143302374	1024929074	145278208	1975834	1965328	0.376355628706
chr5	145278208	1026904908	147252210	1974002	1965327	0.397838606203
chr5	147252210	1028878910	149225644	1973434	1965328	0.413406870048
chr5	149225644	1030852344	151193203	1967559	1965328	0.45969908938
chr5	151193203	1032819903	153180621	1987418	1965327	0.392055026114
chr5	153180621	1034807321	155149757	1969136	1965328	0.422809376607
chr5	155149757	1036776457	157122713	1972956	1965327	0.404075413084
chr5	157122713	1038749413	159090708	1967995	1965328	0.407677958859
chr5	159090708	1040717408	161063080	1972372	1965328	0.407152497447
chr5	161063080	1042689780	163033255	1970175	1965327	0.366345764873
chr5	163033255	1044659955	165000553	1967298	1965328	0.360850912418
chr5	165000553	1046627253	166973857	1973304	1965327	0.374550120458
chr5	166973857	1048600557	168942211	1968354	1965328	0.430542544133
chr5	168942211	1050568911	170913443	1971232	1965328	0.430937169306
chr5	170913443	1052540143	172884251	1970808	1965327	0.462587971443
chr5	172884251	1054510951	174853769	1969518	1965328	0.436553576506
chr5	174853769	1056480469	176870880	2017111	1965327	0.475656544775
chr5	176870880	1058497580	178909273	2038393	1965328	0.484428680408
chr5	178909273	1060535973	180915260	2005987	1965328	0.468136080978
chr6	0	1062541960	2043916	2043916	1958385	0.434140927196
chr6	2043916	1064585876	4011238	1967322	1958385	0.4406783021
chr6	4011238	1066553198	5974888	1963650	1958386	0.425292770817
chr6	5974888	1068516848	7939682	1964794	1958385	0.433411407597
chr6	7939682	1070481642	9904252	1964570	1958386	0.379875616674
chr6	9904252	1072446212	11865653	1961401	1958385	0.417123864907
chr6	11865653	1074407613	13825080	1959427	1958386	0.408075515877
chr6	13825080	1076367040	15784802	1959722	1958385	0.432108807159
chr6	15784802	1078326762	17746320	1961518	1958386	0.419072963824
chr6	17746320	1080288280	19707930	1961610	1958385	0.39333670471
chr6	19707930	1082249890	21672747	1964817	1958386	0.404950786815
chr6	21672747	1084214707	23635077	1962330	1958385	0.382292598806
chr6	23635077	1086177037	25601960	1966883	1958385	0.397524003691
chr6	25601960	1088143920	27602164	2000204	1958386	0.408133462253
chr6	27602164	1090144124	29565704	1963540	1958385	0.404472631601
chr6	29565704	1092107664	31528103	1962399	1958386	0.458349236471
chr6	31528103	1094070063	33520355	1992252	1958385	0.464617463436
chr6	33520355	1096062315	35480655	1960300	1958386	0.486117445169
chr6	35480655	1098022615	37440132	1959477	1958385	0.452713195702
chr6	37440132	1099982092	39399998	1959866	1958386	0.433745537965
chr6	39399998	1101941958	41362673	1962675	1958385	0.440165651302
chr6	41362673	1103904633	43322244	1959571	1958386	0.473702178995
chr6	43322244	1105864204	45288654	1966410	1958385	0.448601818947
chr6	45288654	1107830614	47251274	1962620	1958386	0.40149962652
chr6	47251274	1109793234	49215369	1964095	1958385	0.365910135803
chr6	49215369	1111757329	51177679	1962310	1958385	0.366832083787
chr6	51177679	1113719639	53144886	1967207	1958386	0.404858355162
chr6	53144886	1115686846	55106339	1961453	1958385	0.375155178171
chr6	55106339	1117648299	57070249	1963910	1958386	0.367237432227
chr6	57070249	1119612209	59060521	1990272	1958385	0.378271095319
chr6	59060521	1121602481	61018907	1958386	1958386	0.0
chr6	61018907	1123560867	62984364	1965457	1958385	0.356262568773
chr6	62984364	1125526324	64945190	1960826	1958386	0.368584087947
chr6	64945190	1127487150	66908816	1963626	1958385	0.346446984867
chr6	66908816	1129450776	68870534	1961718	1958386	0.343824297045
chr6	68870534	1131412494	70838695	1968161	1958385	0.357301707226
chr6	70838695	1133380655	72802851	1964156	1958386	0.378080072988
chr6	72802851	1135344811	74771250	1968399	1958385	0.388873506973
chr6	74771250	1137313210	76734893	1963643	1958385	0.372140585493
chr6	76734893	1139276853	78701361	1966468	1958386	0.364725116579
chr6	78701361	1141243321	80663724	1962363	1958385	0.372298221789
chr6	80663724	1143205684	82631337	1967613	1958386	0.363108636598
chr6	82631337	1145173297	84600009	1968672	1958385	0.378170281113
chr6	84600009	1147141969	86564734	1964725	1958386	0.387704245933
chr6	86564734	1149106694	88537368	1972634	1958385	0.389289762531
chr6	88537368	1151079328	90503446	1966078	1958386	0.402740987142
chr6	90503446	1153045406	92464068	1960622	1958385	0.385988848448
chr6	92464068	1155006028	94425507	1961439	1958386	0.349964643341
chr6	94425507	1156967467	96397317	1971810	1958385	0.347328923072
chr6	96397317	1158939277	98358971	1961654	1958385	0.364829001619
chr6	98358971	1160900931	100324963	1965992	1958386	0.379468604685
chr6	100324963	1162866923	102289144	1964181	1958385	0.361223979639
chr6	102289144	1164831104	104255879	1966735	1958386	0.342969090427
chr6	104255879	1166797839	106224146	1968267	1958385	0.381248193209
chr6	106224146	1168766106	108187474	1963328	1958386	0.414669973973
chr6	108187474	1170729434	110149600	1962126	1958385	0.410898779285
chr6	110149600	1172691560	112110647	1961047	1958386	0.411335463826
chr6	112110647	1174652607	114083818	1973171	1958385	0.379051912833
chr6	114083818	1176625778	116047906	1964088	1958386	0.366650391097
chr6	116047906	1178589866	118017118	1969212	1958385	0.376990007181
chr6	118017118	1180559078	119977683	1960565	1958386	0.386258158992
chr6	119977683	1182519643	121943289	1965606	1958385	0.359132136214
chr6	121943289	1184485249	123906344	1963055	1958385	0.364575251763
chr6	123906344	1186448304	125873614	1967270	1958386	0.371055959725
chr6	125873614	1188415574	127834049	1960435	1958385	0.372732202055
chr6	127834049	1190376009	129803159	1969110	1958386	0.358808437509
chr6	129803159	1192345119	131763237	1960078	1958385	0.386597996
chr6	131763237	1194305197	133727792	1964555	1958386	0.378683336752
chr6	133727792	1196269752	135692297	1964505	1958385	0.39683849434
chr6	135692297	1198234257	137654783	1962486	1958386	0.389309896417
chr6	137654783	1200196743	139614091	1959308	1958385	0.406258325635
chr6	139614091	1202156051	141575054	1960963	1958386	0.368016767255
chr6	141575054	1204117014	143541867	1966813	1958385	0.370028192789
chr6	143541867	1206083827	145501703	1959836	1958386	0.392554384597
chr6	145501703	1208043663	147465615	1963912	1958385	0.372146132672
chr6	147465615	1210007575	149426440	1960825	1958385	0.399821605884
chr6	149426440	1211968400	151387400	1960960	1958386	0.431519325719
chr6	151387400	1213929360	153350546	1963146	1958385	0.397428008484
chr6	153350546	1215892506	155310123	1959577	1958386	0.387911383006
chr6	155310123	1217852083	157277981	1967858	1958385	0.400169219355
chr6	157277981	1219819941	159238890	1960909	1958386	0.444074971882
chr6	159238890	1221780850	161228476	1989586	1958385	0.42937784104
chr6	161228476	1223770436	163188788	1960312	1958386	0.405614100598
chr6	163188788	1225730748	165153126	1964338	1958385	0.401045134753
chr6	165153126	1227695086	167116555	1963429	1958386	0.41854488393
chr6	167116555	1229658515	169089951	1973396	1958385	0.466574641374
chr6	169089951	1231631911	171115067	2025116	1958385	0.451245015318
chr7	0	1233657027	1981219	1981219	1963585	0.555828819277
chr7	1981219	1235638246	3949630	1968411	1963585	0.478927440532
chr7	3949630	1237606657	5926534	1976904	1963585	0.491373894358
chr7	5926534	1239583561	7936914	2010380	1963585	0.435680880549
chr7	7936914	1241593941	9907839	1970925	1963585	0.364005871349
chr7	9907839	1243564866	11874542	1966703	1963585	0.360920422738
chr7	11874542	1245531569	13843003	1968461	1963585	0.360460420135
chr7	13843003	1247500030	15813947	1970944	1963585	0.354814388624
chr7	15813947	1249470974	17781561	1967614	1963585	0.373819891686
chr7	17781561	1251438588	19750744	1969183	1963585	0.363392469473
chr7	19750744	1253407771	21715947	1965203	1963585	0.377863886974
chr7	21715947	1255372974	23686508	1970561	1963585	0.408432006487
chr7	23686508	1257343535	25659097	1972589	1963585	0.402351019547
chr7	25659097	1259316124	27626782	1967685	1963585	0.418654491289
chr7	27626782	1261283809	29591563	1964781	1963585	0.406736011051
chr7	29591563	1263248590	31567761	1976198	1963585	0.430521202307
chr7	31567761	1265224788	33545343	1977582	1963585	0.398502415068
chr7	33545343	1267202370	35526179	1980836	1963585	0.397623127182
chr7	35526179	1269183206	37493095	1966916	1963585	0.416802327296
chr7	37493095	1271150122	39463925	1970830	1963585	0.38953802252
chr7	39463925	1273120952	41430513	1966588	1963585	0.397538887109
chr7	41430513	1275087540	43396482	1965969	1963585	0.402602581625
chr7	43396482	1277053509	45372620	1976138	1963585	0.466218486544
chr7	45372620	1279029647	47343771	1971151	1963585	0.409922010113
chr7	47343771	1281000798	49312343	1968572	1963585	0.41312290013
chr7	49312343	1282969370	51283897	1971554	1963585	0.405235468192
chr7	51283897	1284940924	53252954	1969057	1963585	0.388400246006
chr7	53252954	1286909981	55226710	1973756	1963585	0.378211006618
chr7	55226710	1288883737	57269793	2043083	1963585	0.444925198903
chr7	57269793	1290926820	59255259	1985466	1963585	0.415400636552
chr7	59255259	1292912286	61340420	2085161	1963585	0.371308790981
chr7	61340420	1294997447	63537483	2197063	1963585	0.402513206892
chr7	63537483	1297194510	65612209	2074726	1963585	0.417818142908
chr7	65612209	1299269236	67591373	1979164	1963585	0.445182465746
chr7	67591373	1301248400	69556307	1964934	1963585	0.425526327575
chr7	69556307	1303213334	71524746	1968439	1963585	0.432787673087
chr7	71524746	1305181773	73646556	2121810	1963585	0.471527166403
chr7	73646556	1307303583	76011188	2364632	1963585	0.490834836091
chr7	76011188	1309668215	78051940	2040752	1963585	0.407189695573
chr7	78051940	1311708967	80019410	1967470	1963585	0.359272203111
chr7	80019410	1313676437	81985154	1965744	1963585	0.357904836128
chr7	81985154	1315642181	83955952	1970798	1963585	0.351963162168
chr7	83955952	1317612979	85923131	1967179	1963585	0.3455518328
chr7	85923131	1319580158	87894207	1971076	1963585	0.370738245772
chr7	87894207	1321551234	89865125	1970918	1963585	0.360386012624
chr7	89865125	1323522152	91835611	1970486	1963585	0.383725757274
chr7	91835611	1325492638	93805791	1970180	1963585	0.373841604481
chr7	93805791	1327462818	95772419	1966628	1963585	0.375641071274
chr7	95772419	1329429446	97747701	1975282	1963585	0.398917320244
chr7	97747701	1331404728	99715417	1967716	1963585	0.46592143793
chr7	99715417	1333372444	101692460	1977043	1963585	0.507496711286
chr7	101692460	1335349487	103773229	2080769	1963585	0.425132318741
chr7	103773229	1337430256	105741965	1968736	1963585	0.415793772457
chr7	105741965	1339398992	107708298	1966333	1963585	0.395982373299
chr7	107708298	1341365325	109679065	1970767	1963585	0.369181776251
chr7	109679065	1343336092	111658598	1979533	1963585	0.369744409672
chr7	111658598	1345315625	113635594	1976996	1963585	0.372994813348
chr7	113635594	1347292621	115602937	1967343	1963585	0.354851335175
chr7	115602937	1349259964	117571650	1968713	1963585	0.381140998062
chr7	117571650	1351228677	119539605	1967955	1963585	0.35093246448
chr7	119539605	1353196632	121505356	1965751	1963585	0.362748524357
chr7	121505356	1355162383	123475220	1969864	1963585	0.368583954442
chr7	123475220	1357132247	125441798	1966578	1963585	0.359910097733
chr7	125441798	1359098825	127407577	1965779	1963585	0.375175566353
chr7	127407577	1361064604	129375260	1967683	1963585	0.448898578787
chr7	129375260	1363032287	131343070	1967810	1963585	0.427494844235
chr7	131343070	1365000097	133308252	1965182	1963585	0.42733911939
chr7	133308252	1366965279	135274229	1965977	1963585	0.404764242141
chr7	135274229	1368931256	137247324	1973095	1963585	0.383243195849
chr7	137247324	1370904351	139212817	1965493	1963585	0.420717427417
chr7	139212817	1372869844	141182234	1969417	1963585	0.438858599921
chr7	141182234	1374839261	143153396	1971162	1963585	0.417596747265
chr7	143153396	1376810423	145297096	2143700	1963585	0.383889875446
chr7	145297096	1378954123	147266785	1969689	1963585	0.360982509439
chr7	147266785	1380923812	149235646	1968861	1963585	0.423728822168
chr7	149235646	1382892673	151229945	1994299	1963585	0.472136853965
chr7	151229945	1384886972	153201093	1971148	1963585	0.438551099612
chr7	153201093	1386858120	155188847	1987754	1963585	0.439742212447
chr7	155188847	1388845874	157154862	1966015	1963585	0.456872956846
chr7	157154862	1390811889	159138663	1983801	1963585	0.489538970981
chr8	0	1392795690	1991899	1991899	1961464	0.47127278305
chr8	1991899	1394787589	3964073	1972174	1961464	0.401790205337
chr8	3964073	1396759763	5926931	1962858	1961464	0.379499302039
chr8	5926931	1398722621	8276190	2349259	1961464	0.44387783727
chr8	8276190	1401071880	10243778	1967588	1961464	0.422286147012
chr8	10243778	1403039468	12323973	2080195	1961464	0.455969543842
chr8	12323973	1405119663	14313505	1989532	1961464	0.386550317813
chr8	14313505	1407109195	16280888	1967383	1961464	0.363453518249
chr8	16280888	1409076578	18245862	1964974	1961464	0.384789941455
chr8	18245862	1411041552	20210568	1964706	1961464	0.413326560486
chr8	20210568	1413006258	22173613	1963045	1961464	0.455956479901
chr8	22173613	1414969303	24137839	1964226	1961464	0.445162170583
chr8	24137839	1416933529	26103292	1965453	1961465	0.403369703198
chr8	26103292	1418898982	28072443	1969151	1961464	0.43137227021
chr8	28072443	1420868133	30037894	1965451	1961464	0.42410121229
chr8	30037894	1422833584	32002130	1964236	1961464	0.395500952532
chr8	32002130	1424797820	33967954	1965824	1961464	0.396836749539
chr8	33967954	1426763644	35934810	1966856	1961464	0.378740102234
chr8	35934810	1428730500	37901641	1966831	1961464	0.419702130277
chr8	37901641	1430697331	39863672	1962031	1961464	0.404571686613
chr8	39863672	1432659362	41831418	1967746	1961464	0.430283247652
chr8	41831418	1434627108	43798809	1967391	1961464	0.419458644002
chr8	43798809	1436594499	45769797	1970988	1961464	0.376057286858
chr8	45769797	1438565487	47744158	1974361	1961464	0.438733950974
chr8	47744158	1440539848	49711812	1967654	1961465	0.423171109512
chr8	49711812	1442507502	51676269	1964457	1961464	0.369769997745
chr8	51676269	1444471959	53639553	1963284	1961464	0.382159298238
chr8	53639553	1446435243	55605369	1965816	1961464	0.406686682083
chr8	55605369	1448401059	57568646	1963277	1961464	0.402578033993
chr8	57568646	1450364336	59536045	1967399	1961464	0.389656709537
chr8	59536045	1452331735	61505230	1969185	1961464	0.378150983121
chr8	61505230	1454300920	63471434	1966204	1961464	0.390839006696
chr8	63471434	1456267124	65438227	1966793	1961464	0.375774801136
chr8	65438227	1458233917	67404011	1965784	1961464	0.393431431499
chr8	67404011	1460199701	69371974	1967963	1961464	0.392062866972
chr8	69371974	1462167664	71337634	1965660	1961464	0.389525767909
chr8	71337634	1464133324	73306457	1968823	1961465	0.383349459703
chr8	73306457	1466102147	75274741	1968284	1961464	0.400361532826
chr8	75274741	1468070431	77249671	1974930	1961464	0.358702476845
chr8	77249671	1470045361	79215109	1965438	1961464	0.351676469391
chr8	79215109	1472010799	81181358	1966249	1961464	0.376358867713
chr8	81181358	1473977048	83147200	1965842	1961464	0.389744048867
chr8	83147200	1475942890	85113037	1965837	1961464	0.348418156319
chr8	85113037	1477908727	87184562	2071525	1961464	0.377583557244
chr8	87184562	1479980252	89152872	1968310	1961464	0.365271359419
chr8	89152872	1481948562	91126256	1973384	1961464	0.362659915495
chr8	91126256	1483921946	93100247	1973991	1961464	0.373811862555
chr8	93100247	1485895937	95067454	1967207	1961464	0.383960219783
chr8	95067454	1487863144	97036739	1969285	1961464	0.405635135965
chr8	97036739	1489832429	99005777	1969038	1961465	0.41202768862
chr8	99005777	1491801467	100978576	1972799	1961464	0.387982366189
chr8	100978576	1493774266	102943787	1965211	1961464	0.418683369182
chr8	102943787	1495739477	104909365	1965578	1961464	0.407064581447
chr8	104909365	1497705055	106877394	1968029	1961464	0.370774647351
chr8	106877394	1499673084	108841617	1964223	1961464	0.371559775484
chr8	108841617	1501637307	110806156	1964539	1961464	0.372367387598
chr8	110806156	1503601846	112771066	1964910	1961464	0.345933558348
chr8	112771066	1505566756	114738335	1967269	1961464	0.344360792184
chr8	114738335	1507534025	116707868	1969533	1961464	0.350204489892
chr8	116707868	1509503558	118671335	1963467	1961464	0.382490887302
chr8	118671335	1511467025	120637992	1966657	1961464	0.393502889927
chr8	120637992	1513433682	122605545	1967553	1961465	0.388086737092
chr8	122605545	1515401235	124570034	1964489	1961464	0.407230168018
chr8	124570034	1517365724	126534186	1964152	1961464	0.423875622787
chr8	126534186	1519329876	128508866	1974680	1961464	0.40016113987
chr8	128508866	1521304556	130481839	1972973	1961464	0.407555088128
chr8	130481839	1523277529	132446336	1964497	1961464	0.408761725
chr8	132446336	1525242026	134412286	1965950	1961464	0.419316443128
chr8	134412286	1527207976	136382020	1969734	1961464	0.430488146635
chr8	136382020	1529177710	138353159	1971139	1961464	0.387050951708
chr8	138353159	1531148849	140317826	1964667	1961464	0.415655257959
chr8	140317826	1533113516	142281142	1963316	1961464	0.465498202533
chr8	142281142	1535076832	144267762	1986620	1961464	0.543286196274
chr8	144267762	1537063452	146364022	2096260	1961465	0.552184855244
chr9	0	1539159712	1995430	1995430	1959425	0.410793721467
chr9	1995430	1541155142	3956130	1960700	1959425	0.389556903599
chr9	3956130	1543115842	5922789	1966659	1959426	0.399444540772
chr9	5922789	1545082501	7886745	1963956	1959425	0.402452598273
chr9	7886745	1547046457	9848333	1961588	1959425	0.364057218889
chr9	9848333	1549008045	11812674	1964341	1959426	0.351230411389
chr9	11812674	1550972386	13777033	1964359	1959425	0.361715081902
chr9	13777033	1552936745	15739568	1962535	1959426	0.390568432595
chr9	15739568	1554899280	17704719	1965151	1959425	0.392740921445
chr9	17704719	1556864431	19671659	1966940	1959425	0.399343752892
chr9	19671659	1558831371	21637425	1965766	1959426	0.379522405492
chr9	21637425	1560797137	23601935	1964510	1959425	0.371004605724
chr9	23601935	1562761647	25565863	1963928	1959426	0.359837672422
chr9	25565863	1564725575	27527384	1961521	1959425	0.380362096188
chr9	27527384	1566687096	29494170	1966786	1959425	0.364443447896
chr9	29494170	1568653882	31457942	1963772	1959426	0.348025791155
chr9	31457942	1570617654	33422871	1964929	1959425	0.400316346986
chr9	33422871	1572582583	35389825	1966954	1959426	0.444713557395
chr9	35389825	1574549537	37351168	1961343	1959425	0.441147273937
chr9	37351168	1576510880	39643785	2292617	1959425	0.430374170327
chr9	39643785	1578803497	43225312	3581527	1959426	0.39297690726
chr9	43225312	1582385024	46182618	2957306	1959425	0.401668481955
chr9	46182618	1585342330	48598435	2415817	1959426	0.404111802337
chr9	48598435	1587758147	50557860	1959425	1959425	0.0
chr9	50557860	1589717572	52517285	1959425	1959425	0.0
chr9	52517285	1591676997	54476711	1959426	1959426	0.0
chr9	54476711	1593636423	56436136	1959425	1959425	0.0
chr9	56436136	1595595848	58395561	1959425	1959425	0.0
chr9	58395561	1597555273	60354987	1959426	1959426	0.0
chr9	60354987	1599514699	62314412	1959425	1959425	0.0
chr9	62314412	1601474124	64273838	1959426	1959426	0.0
chr9	64273838	1603433550	66721811	2447973	1959425	0.397368835461
chr9	66721811	1605881523	69725563	3003752	1959425	0.394314428924
chr9	69725563	1608885275	72292303	2566740	1959426	0.40437111943
chr9	72292303	1611452015	74274978	1982675	1959425	0.388042530377
chr9	74274978	1613434690	76235708	1960730	1959426	0.38411317814
chr9	76235708	1615395420	78198957	1963249	1959425	0.376748057177
chr9	78198957	1617358669	80164250	1965293	1959425	0.401255791115
chr9	80164250	1619323962	82129346	1965096	1959426	0.394311632295
chr9	82129346	1621289058	84094223	1964877	1959425	0.377076145656
chr9	84094223	1623253935	86077333	1983110	1959426	0.400018254138
chr9	86077333	1625237045	88042443	1965110	1959425	0.408458143862
chr9	88042443	1627202155	90010497	1968054	1959425	0.406398496791
chr9	90010497	1629170209	91983558	1973061	1959426	0.436359609399
chr9	91983558	1631143270	93947564	1964006	1959425	0.438813587801
chr9	93947564	1633107276	95913103	1965539	1959426	0.437984758395
chr9	95913103	1635072815	97893691	1980588	1959425	0.447008719624
chr9	97893691	1637053403	99874427	1980736	1959425	0.430313347853
chr9	99874427	1639034139	101837114	1962687	1959426	0.447827954403
chr9	101837114	1640996826	103804806	1967692	1959425	0.396989572566
chr9	103804806	1642964518	105771542	1966736	1959425	0.366039096209
chr9	105771542	1644931254	107735365	1963823	1959426	0.367691622217
chr9	107735365	1646895077	109701678	1966313	1959425	0.394545634855
chr9	109701678	1648861390	111665013	1963335	1959426	0.420825869425
chr9	111665013	1650824725	113634597	1969584	1959425	0.411303187573
chr9	113634597	1652794309	115601536	1966939	1959425	0.403189521191
chr9	115601536	1654761248	117592521	1990985	1959426	0.46062229437
chr9	117592521	1656752233	119555121	1962600	1959425	0.400073983416
chr9	119555121	1658714833	121516935	1961814	1959426	0.391888433982
chr9	121516935	1660676647	123484608	1967673	1959425	0.408360120447
chr9	123484608	1662644320	125446874	1962266	1959425	0.44516141526
chr9	125446874	1664606586	127412277	1965403	1959426	0.442633960939
chr9	127412277	1666571989	129373626	1961349	1959425	0.442053462129
chr9	129373626	1668533338	131333840	1960214	1959426	0.497948185302
chr9	131333840	1670493552	133293606	1959766	1959425	0.512656318379
chr9	133293606	1672453318	135254360	1960754	1959425	0.488996081103
chr9	135254360	1674414072	137222605	1968245	1959426	0.521968755848
chr9	137222605	1676382317	139185927	1963322	1959425	0.54444240439
chr9	139185927	1678345639	141213431	2027504	1959426	0.555675248588
chr10	0	1680373143	2032071	2032071	1963307	0.45666108709
chr10	2032071	1682405214	3997088	1965017	1963308	0.423840176609
chr10	3997088	1684370231	5969238	1972150	1963308	0.410702623327
chr10	5969238	1686342381	7942046	1972808	1963308	0.432395415676
chr10	7942046	1688315189	9907948	1965902	1963307	0.382194145798
chr10	9907948	1690281091	11876811	1968863	1963308	0.408552135367
chr10	11876811	1692249954	13843047	1966236	1963308	0.447013535493
chr10	13843047	1694216190	15808086	1965039	1963308	0.429308090773
chr10	15808086	1696181229	17776748	1968662	1963308	0.396833080709
chr10	17776748	1698149891	19911485	2134737	1963307	0.385238152114
chr10	19911485	1700284628	21880201	1968716	1963308	0.394030023599
chr10	21880201	1702253344	23848704	1968503	1963308	0.401353819269
chr10	23848704	1704221847	25816943	1968239	1963308	0.398735723928
chr10	25816943	1706190086	27782904	1965961	1963307	0.398748603102
chr10	27782904	1708156047	29748345	1965441	1963308	0.407492865476
chr10	29748345	1710121488	31716454	1968109	1963308	0.424318547074
chr10	31716454	1712089597	33684031	1967577	1963308	0.401285030995
chr10	33684031	1714057174	35651409	1967378	1963308	0.41367249845
chr10	35651409	1716024552	37631405	1979996	1963307	0.395221305891
chr10	37631405	1718004548	39602589	1971184	1963308	0.402415694003
chr10	39602589	1719975732	41565897	1963308	1963308	0.0
chr10	41565897	1721939040	43542563	1976666	1963308	0.412922479189
chr10	43542563	1723915706	45511536	1968973	1963307	0.448462778857
chr10	45511536	1725884679	47953732	2442196	1963308	0.422983234179
chr10	47953732	1728326875	50414246	2460514	1963308	0.436750492098
chr10	50414246	1730787389	52704861	2290615	1963308	0.41530628129
chr10	52704861	1733078004	54674120	1969259	1963308	0.368632192482
chr10	54674120	1735047263	56641924	1967804	1963307	0.353093600785
chr10	56641924	1737015067	58612359	1970435	1963308	0.346032377589
chr10	58612359	1738985502	60578882	1966523	1963308	0.366581338443
chr10	60578882	1740952025	62544781	1965899	1963308	0.385993692456
chr10	62544781	1742917924	64511284	1966503	1963307	0.385192082185
chr10	64511284	1744884427	66477195	1965911	1963308	0.389497907588
chr10	66477195	1746850338	68443529	1966334	1963308	0.354459258235
chr10	68443529	1748816672	70412223	1968694	1963308	0.388688248465
chr10	70412223	1750785366	72376354	1964131	1963308	0.464256239267
chr10	72376354	1752749497	74340625	1964271	1963307	0.484612373127
chr10	74340625	1754713768	76313046	1972421	1963308	0.411453831151
chr10	76313046	1756686189	78277843	1964797	1963308	0.421506220229
chr10	78277843	1758650986	80248680	1970837	1963308	0.44252016527
chr10	80248680	1760621823	82255702	2007022	1963307	0.466829993064
